date,temp_max,temp_med,precip_tot,rel_humid_med
2000-01-07,33.953909325589514,30.558518393030567,268.5216596433264,62.73840699742684
2000-01-08,33.91535043808566,30.5238153942771,269.6575957298081,63.067967375311405
2000-01-09,33.876791550581814,30.489112395523637,270.79353181628994,63.39752775319597
2000-01-10,33.83823266307796,30.454409396770167,271.9294679027717,63.727088131080535
2000-01-11,33.79967377557411,30.4197063980167,273.06540398925347,64.0566485089651
2000-01-12,33.76111488807025,30.385003399263237,274.20134007573523,64.38620888684967
2000-01-13,33.72255600056641,30.350300400509767,275.33727616221705,64.71576926473423
2000-01-14,33.68399711306255,30.3155974017563,276.4732122486988,65.0453296426188
2000-01-15,33.64707581648951,30.28236823484056,276.9257312057768,65.32725035375536
2000-01-16,33.61015451991646,30.24913906792482,277.37825016285484,65.60917106489192
2000-01-17,33.57323322334342,30.21590990100908,277.8307691199328,65.89109177602849
2000-01-18,33.536311926770374,30.182680734093346,278.2832880770108,66.17301248716505
2000-01-19,33.49939063019733,30.149451567177604,278.7358070340888,66.45493319830162
2000-01-20,33.462469333624284,30.11622240026186,279.18832599116683,66.73685390943818
2000-01-21,33.42554803705124,30.082993233346123,279.6408449482448,67.01877462057475
2000-01-22,33.39195685126928,30.05276116614235,279.355571717391,67.24933996778422
2000-01-23,33.358365665487305,30.02252909893858,279.07029848653724,67.47990531499369
2000-01-24,33.32477447970534,29.992297031734807,278.7850252556834,67.71047066220316
2000-01-25,33.29118329392337,29.96206496453104,278.4997520248296,67.94103600941264
2000-01-26,33.2575921081414,29.931832897327265,278.2144787939758,68.17160135662212
2000-01-27,33.22400092235943,29.901600830123492,277.929205563122,68.40216670383158
2000-01-28,33.190409736577465,29.87136876291972,277.6439323322682,68.63273205104106
2000-01-29,33.16182624127101,29.84564361714391,276.5664199637031,68.80811753466864
2000-01-30,33.133242745964544,29.81991847136809,275.488907595138,68.98350301829623
2000-01-31,33.10465925065809,29.79419332559228,274.41139522657284,69.15888850192381
2000-02-01,33.07607575535163,29.76846817981647,273.33388285800766,69.33427398555139
2000-02-02,33.047492260045175,29.742743034040657,272.25637048944253,69.50965946917897
2000-02-03,33.01890876473871,29.71701788826484,271.1788581208774,69.68504495280656
2000-02-04,32.990325269432255,29.69129274248903,270.1013457523123,69.86043043643414
2000-02-05,32.967715981177044,29.67094438305934,268.1737257022045,69.97163320902894
2000-02-06,32.94510669292183,29.65059602362965,266.2461056520966,70.08283598162373
2000-02-07,32.92249740466662,29.63024766419996,264.3184856019888,70.19403875421852
2000-02-08,32.89988811641141,29.609899304770263,262.390865551881,70.3052415268133
2000-02-09,32.8772788281562,29.589550945340577,260.4632455017732,70.4164442994081
2000-02-10,32.85466953990099,29.569202585910887,258.53562545166534,70.52764707200289
2000-02-11,32.83206025164578,29.5488542264812,256.60800540155753,70.63884984459769
2000-02-12,32.81538465441157,29.533846188970404,253.76756334412968,70.66953330026726
2000-02-13,32.79870905717735,29.51883815145961,250.92712128670172,70.70021675593685
2000-02-14,32.782033459943136,29.50383011394882,248.08667922927387,70.73090021160642
2000-02-15,32.765357862708925,29.48882207643803,245.246237171846,70.76158366727601
2000-02-16,32.74868226547471,29.47381403892724,242.40579511441808,70.79226712294559
2000-02-17,32.732006668240494,29.458806001416445,239.5653530569902,70.82295057861518
2000-02-18,32.71533107100628,29.44379796390565,236.7249109995623,70.85363403428475
2000-02-19,32.704472258266385,29.434025032439745,232.9085650224402,70.78690525004755
2000-02-20,32.69361344552649,29.42425210097384,229.09221904531807,70.72017646581035
2000-02-21,32.68275463278659,29.41447916950793,225.275873068196,70.65344768157316
2000-02-22,32.6718958200467,29.404706238042028,221.45952709107385,70.58671889733597
2000-02-23,32.6610370073068,29.39493330657612,217.64318111395173,70.51999011309877
2000-02-24,32.650178194566905,29.385160375110218,213.82683513682963,70.45326132886157
2000-02-25,32.63931938182701,29.37538744364431,210.01048915970756,70.38653254462437
2000-02-26,32.63416044619488,29.370744401575397,205.15515753401928,70.20549861475851
2000-02-27,32.62900151056275,29.36610135950648,200.29982590833103,70.02446468489266
2000-02-28,32.62384257493062,29.361458317437563,195.4444942826428,69.8434307550268
2000-02-29,32.618683639298496,29.35681527536865,190.58916265695456,69.66239682516094
2000-03-01,32.613524703666364,29.35217223329973,185.73383103126636,69.48136289529508
2000-03-02,32.60836576803424,29.347529191230816,180.8784994055781,69.30032896542923
2000-03-03,32.60320683240211,29.3428861491619,176.02316777988986,69.11929503556337
2000-03-04,32.60294663856057,29.342651974704516,170.21178797279254,68.82079719460414
2000-03-05,32.602686444719026,29.342417800247123,164.40040816569518,68.52229935364493
2000-03-06,32.602426250877485,29.342183625789737,158.58902835859786,68.2238015126857
2000-03-07,32.602166057035944,29.341949451332347,152.7776485515005,67.92530367172648
2000-03-08,32.6019058631944,29.34171527687496,146.96626874440318,67.62680583076725
2000-03-09,32.60164566935286,29.34148110241757,141.15488893730583,67.32830798980804
2000-03-10,32.60138547551132,29.341246927960185,135.3435091302085,67.02981014884881
2000-03-11,32.602574085777334,29.342316677199594,129.22429221811342,66.66385762050223
2000-03-12,32.60376269604334,29.343386426439007,123.10507530601832,66.29790509215564
2000-03-13,32.60495130630935,29.344456175678417,116.98585839392322,65.93195256380906
2000-03-14,32.606139916575366,29.345525924917823,110.86664148182814,65.56600003546247
2000-03-15,32.60732852684138,29.34659567415724,104.74742456973304,65.20004750711588
2000-03-16,32.608517137107384,29.34766542339665,98.62820765763794,64.8340949787693
2000-03-17,32.6097057473734,29.348735172636054,92.50899074554286,64.46814245042272
2000-03-18,32.60825234614888,29.347427111533992,86.86691579359463,64.09760845704042
2000-03-19,32.606798944924364,29.346119050431927,81.22484084164638,63.72707446365812
2000-03-20,32.60534554369985,29.34481098932986,75.58276588969815,63.35654047027582
2000-03-21,32.603892142475324,29.3435029282278,69.9406909377499,62.98600647689352
2000-03-22,32.60243874125081,29.34219486712573,64.29861598580167,62.61547248351122
2000-03-23,32.60098534002629,29.340886806023665,58.65654103385344,62.24493849012892
2000-03-24,32.599531938801775,29.3395787449216,53.0144660819052,61.87440449674662
2000-03-25,32.59134571048865,29.332211139439785,48.63451215524842,61.56216226068026
2000-03-26,32.583159482175525,29.32484353395797,44.254558228591655,61.2499200246139
2000-03-27,32.5749732538624,29.31747592847616,39.87460430193488,60.93767778854754
2000-03-28,32.566787025549274,29.31010832299435,35.49465037527811,60.62543555248117
2000-03-29,32.55860079723615,29.30274071751253,31.114696448621338,60.31319331641481
2000-03-30,32.550414568923024,29.295373112030724,26.734742521964563,60.00095108034845
2000-03-31,32.5422283406099,29.28800550654891,22.354788595307795,59.68870884428209
2000-04-01,32.523610589192714,29.27124953027344,20.31160133836532,59.49187044962387
2000-04-02,32.504992837775525,29.25449355399797,18.26841408142284,59.29503205496564
2000-04-03,32.486375086358336,29.237737577722505,16.225226824480366,59.098193660307416
2000-04-04,32.467757334941155,29.220981601447036,14.182039567537888,58.90135526564919
2000-04-05,32.449139583523966,29.204225625171564,12.13885231059541,58.704516870990965
2000-04-06,32.43052183210678,29.18746964889609,10.095665053652937,58.507678476332735
2000-04-07,32.41190408068959,29.170713672620625,8.052477796710457,58.31084008167451
2000-04-08,32.383921006865215,29.14552890617869,7.746764333401826,58.21651032400538
2000-04-09,32.35593793304084,29.120344139736755,7.441050870093194,58.12218056633625
2000-04-10,32.32795485921647,29.09515937329482,7.135337406784562,58.02785080866712
2000-04-11,32.299971785392096,29.069974606852888,6.82962394347593,57.93352105099798
2000-04-12,32.27198871156772,29.044789840410957,6.523910480167299,57.83919129332885
2000-04-13,32.24400563774335,29.019605073969014,6.218197016858667,57.74486153565972
2000-04-14,32.216022563918976,28.994420307527083,5.912483553550035,57.65053177799059
2000-04-15,32.182915481400435,28.964623933260395,6.1602544873174905,57.59916574222704
2000-04-16,32.14980839888189,28.934827558993703,6.408025421084947,57.54779970646351
2000-04-17,32.11670131636335,28.90503118472701,6.655796354852402,57.496433670699965
2000-04-18,32.083594233844806,28.875234810460327,6.9035672886198585,57.44506763493643
2000-04-19,32.05048715132626,28.84543843619364,7.151338222387314,57.393701599172886
2000-04-20,32.01738006880772,28.815642061926948,7.39910915615477,57.34233556340935
2000-04-21,31.984272986289174,28.78584568766026,7.646880089922226,57.29096952764581
2000-04-22,31.950340855141867,28.755306769627683,8.286329611268611,57.2221753412429
2000-04-23,31.91640872399456,28.724767851595107,8.925779132614998,57.15338115483999
2000-04-24,31.88247659284725,28.69422893356253,9.565228653961384,57.08458696843709
2000-04-25,31.84854446169995,28.663690015529955,10.204678175307771,57.01579278203418
2000-04-26,31.814612330552645,28.63315109749738,10.844127696654157,56.94699859563128
2000-04-27,31.78068019940534,28.602612179464803,11.483577218000544,56.87820440922837
2000-04-28,31.746748068258032,28.572073261432227,12.12302673934693,56.80941022282546
2000-04-29,31.71624860060615,28.54462374054553,12.7101522246991,56.663353125498
2000-04-30,31.685749132954268,28.51717421965884,13.29727771005127,56.51729602817053
2000-05-01,31.655249665302385,28.489724698772143,13.884403195403442,56.37123893084306
2000-05-02,31.6247501976505,28.46227517788545,14.471528680755611,56.2251818335156
2000-05-03,31.594250729998617,28.434825656998758,15.058654166107782,56.079124736188135
2000-05-04,31.56375126234673,28.40737613611206,15.645779651459954,55.93306763886066
2000-05-05,31.53325179469485,28.379926615225365,16.232905136812125,55.7870105415332
2000-05-06,31.50720388397217,28.356483495574956,16.18268517512705,55.54760063749862
2000-05-07,31.48115597324949,28.33304037592454,16.13246521344198,55.30819073346404
2000-05-08,31.455108062526808,28.309597256274127,16.082245251756905,55.06878082942946
2000-05-09,31.429060151804123,28.28615413662371,16.032025290071832,54.82937092539487
2000-05-10,31.40301224108144,28.2627110169733,15.981805328386756,54.58996102136029
2000-05-11,31.37696433035876,28.23926789732289,15.931585366701684,54.35055111732571
2000-05-12,31.35091641963608,28.215824777672477,15.881365405016613,54.11114121329113
2000-05-13,31.32482193237969,28.19233973914173,15.498955709291227,53.83680392149172
2000-05-14,31.298727445123305,28.16885470061097,15.116546013565843,53.56246662969231
2000-05-15,31.27263295786692,28.145369662080228,14.73413631784046,53.2881293378929
2000-05-16,31.24653847061053,28.12188462354948,14.351726622115075,53.01379204609349
2000-05-17,31.220443983354148,28.098399585018733,13.969316926389691,52.73945475429409
2000-05-18,31.19434949609776,28.07491454648798,13.586907230664307,52.46511746249468
2000-05-19,31.16825500884137,28.051429507957238,13.204497534938923,52.19078017069527
2000-05-20,31.13707799691551,28.02337019722396,12.876634728130806,51.94720486407651
2000-05-21,31.105900984989653,27.995310886490685,12.548771921322691,51.70362955745775
2000-05-22,31.07472397306379,27.96725157575741,12.220909114514576,51.46005425083899
2000-05-23,31.04354696113793,27.939192265024136,11.89304630770646,51.21647894422024
2000-05-24,31.01236994921207,27.911132954290863,11.565183500898344,50.97290363760148
2000-05-25,30.98119293728621,27.883073643557587,11.237320694090227,50.72932833098272
2000-05-26,30.950015925360347,27.855014332824314,10.90945788728211,50.48575302436396
2000-05-27,30.90872044062925,27.81784839656633,10.995076104716102,50.33862907587134
2000-05-28,30.867424955898148,27.78068246030833,11.080694322150094,50.19150512737872
2000-05-29,30.826129471167047,27.743516524050342,11.166312539584084,50.0443811788861
2000-05-30,30.78483398643595,27.706350587792357,11.251930757018078,49.897257230393485
2000-05-31,30.743538501704847,27.66918465153437,11.33754897445207,49.75013328190087
2000-06-01,30.70224301697375,27.632018715276374,11.423167191886062,49.603009333408245
2000-06-02,30.66094753224265,27.594852779018385,11.508785409320051,49.455885384915625
2000-06-03,30.60824055987696,27.547416503889263,12.328856337820946,49.45036296804701
2000-06-04,30.55553358751127,27.499980228760144,13.14892726632184,49.4448405511784
2000-06-05,30.50282661514558,27.45254395363102,13.968998194822737,49.43931813430978
2000-06-06,30.45011964277989,27.4051076785019,14.789069123323628,49.43379571744117
2000-06-07,30.3974126704142,27.357671403372777,15.609140051824522,49.42827330057256
2000-06-08,30.34470569804851,27.310235128243654,16.429210980325415,49.42275088370394
2000-06-09,30.29199872568282,27.262798853114536,17.24928190882631,49.417228466835326
2000-06-10,30.24442025517324,27.21997822965591,18.56132595492648,49.50059984459587
2000-06-11,30.196841784663658,27.17715760619729,19.87337000102665,49.58397122235642
2000-06-12,30.14926331415408,27.134336982738667,21.185414047126827,49.66734260011696
2000-06-13,30.10168484364449,27.09151635928005,22.497458093227,49.7507139778775
2000-06-14,30.05410637313491,27.048695735821426,23.80950213932717,49.834085355638045
2000-06-15,30.00652790262533,27.0058751123628,25.121546185427345,49.9174567333986
2000-06-16,29.958949432115748,26.963054488904177,26.43359023152752,50.00082811115914
2000-06-17,29.938344667052696,26.94451020034743,27.855839900991764,50.09127339263995
2000-06-18,29.917739901989645,26.925965911790684,29.278089570456007,50.18171867412075
2000-06-19,29.897135136926597,26.907421623233937,30.70033923992025,50.27216395560156
2000-06-20,29.876530371863534,26.88887733467719,32.1225889093845,50.36260923708237
2000-06-21,29.855925606800486,26.870333046120443,33.54483857884874,50.45305451856318
2000-06-22,29.835320841737435,26.851788757563696,34.96708824831299,50.54349980004398
2000-06-23,29.814716076674383,26.83324446900695,36.38933791777723,50.63394508152479
2000-06-24,29.842931103063,26.858637992756705,37.54090961989968,50.64963953360086
2000-06-25,29.87114612945162,26.88403151650646,38.69248132202212,50.66533398567694
2000-06-26,29.89936115584024,26.909425040256217,39.84405302414456,50.68102843775301
2000-06-27,29.927576182228854,26.934818564005973,40.995624726267,50.69672288982908
2000-06-28,29.95579120861748,26.96021208775573,42.14719642838945,50.71241734190515
2000-06-29,29.984006235006092,26.985605611505484,43.29876813051189,50.72811179398123
2000-06-30,30.012221261394718,27.01099913525524,44.450339832634334,50.7438062460573
2000-07-01,30.10898672792546,27.09808805513291,44.98121746937296,50.60904453732195
2000-07-02,30.205752194456203,27.18517697501058,45.51209510611159,50.4742828285866
2000-07-03,30.302517660986947,27.27226589488825,46.04297274285021,50.33952111985125
2000-07-04,30.399283127517688,27.35935481476592,46.57385037958884,50.2047594111159
2000-07-05,30.496048594048432,27.446443734643587,47.10472801632746,50.06999770238056
2000-07-06,30.592814060579176,27.53353265452126,47.635605653066094,49.9352359936452
2000-07-07,30.68957952710992,27.62062157439893,48.16648328980472,49.80047428490985
2000-07-08,30.841074995574385,27.756967496016944,48.21621286052834,49.53660552154015
2000-07-09,30.992570464038845,27.893313417634964,48.26594243125198,49.27273675817045
2000-07-10,31.14406593250331,28.02965933925298,48.31567200197561,49.00886799480075
2000-07-11,31.29556140096777,28.166005260871,48.36540157269924,48.744999231431045
2000-07-12,31.447056869432235,28.30235118248901,48.41513114342287,48.48113046806135
2000-07-13,31.59855233789669,28.438697104107032,48.4648607141465,48.21726170469165
2000-07-14,31.75004780636116,28.575043025725048,48.51459028487013,47.95339294132194
2000-07-15,31.91561870705452,28.72405683634907,48.61589808385702,47.65939028824105
2000-07-16,32.08118960774788,28.87307064697309,48.71720588284391,47.36538763516016
2000-07-17,32.24676050844124,29.02208445759712,48.8185136818308,47.07138498207926
2000-07-18,32.412331409134595,29.17109826822114,48.91982148081769,46.77738232899837
2000-07-19,32.577902309827955,29.320112078845163,49.021129279804576,46.48337967591747
2000-07-20,32.74347321052132,29.469125889469183,49.12243707879147,46.189377022836574
2000-07-21,32.90904411121468,29.61813970009321,49.22374487777836,45.89537436975568
2000-07-22,33.04728487936111,29.742556391425,49.91475172991795,45.67238342237952
2000-07-23,33.18552564750754,29.866973082756783,50.60575858205754,45.44939247500335
2000-07-24,33.32376641565397,29.99138977408857,51.296765434197134,45.22640152762719
2000-07-25,33.462007183800395,30.11580646542036,51.98777228633672,45.00341058025102
2000-07-26,33.60024795194683,30.240223156752148,52.67877913847632,44.78041963287486
2000-07-27,33.73848872009326,30.364639848083936,53.36978599061591,44.55742868549869
2000-07-28,33.87672948823969,30.489056539415724,54.0607928427555,44.33443773812253
2000-07-29,33.94641041153632,30.55176937038269,55.8823786334085,44.28317430256263
2000-07-30,34.01609133483295,30.61448220134966,57.703964424061496,44.23191086700273
2000-07-31,34.08577225812958,30.677195032316625,59.5255502147145,44.18064743144283
2000-08-01,34.15545318142622,30.739907863283594,61.347136005367496,44.12938399588293
2000-08-02,34.22513410472285,30.80262069425056,63.1687217960205,44.07812056032303
2000-08-03,34.29481502801948,30.86533352521753,64.9903075866735,44.02685712476313
2000-08-04,34.36449595131611,30.928046356184492,66.8118933773265,43.97559368920323
2000-08-05,34.35084060368265,30.91575654331438,69.82183423544383,44.132120858456034
2000-08-06,34.33718525604919,30.903466730444265,72.83177509356116,44.28864802770884
2000-08-07,34.32352990841573,30.89117691757415,75.84171595167851,44.44517519696164
2000-08-08,34.30987456078226,30.87888710470404,78.85165680979584,44.60170236621445
2000-08-09,34.2962192131488,30.866597291833923,81.86159766791317,44.75822953546726
2000-08-10,34.28256386551534,30.854307478963808,84.8715385260305,44.91475670472006
2000-08-11,34.26890851788188,30.84201766609369,87.88147938414784,45.07128387397287
2000-08-12,34.211566282293504,30.79040965406415,91.14307185646084,45.33864624989872
2000-08-13,34.15422404670512,30.73880164203461,94.40466432877388,45.60600862582456
2000-08-14,34.09688181111674,30.687193630005066,97.66625680108687,45.87337100175041
2000-08-15,34.03953957552835,30.63558561797552,100.92784927339991,46.14073337767625
2000-08-16,33.98219733993997,30.58397760594597,104.18944174571293,46.4080957536021
2000-08-17,33.924855104351586,30.53236959391643,107.45103421802594,46.67545812952794
2000-08-18,33.86751286876321,30.480761581886888,110.71262669033896,46.94282050545379
2000-08-19,33.81283404790816,30.43155064311735,113.16794716840148,47.20768541881812
2000-08-20,33.75815522705312,30.38233970434781,115.62326764646402,47.47255033218244
2000-08-21,33.70347640619808,30.333128765578277,118.07858812452652,47.73741524554677
2000-08-22,33.64879758534303,30.28391782680873,120.53390860258908,48.00228015891111
2000-08-23,33.59411876448799,30.234706888039195,122.98922908065158,48.26714507227543
2000-08-24,33.53943994363295,30.18549594926965,125.44454955871412,48.53200998563976
2000-08-25,33.484761122777904,30.13628501050012,127.89987003677663,48.79687489900409
2000-08-26,33.47909601934446,30.131186417410014,128.49099491214264,48.94590968057236
2000-08-27,33.47343091591101,30.12608782431991,129.08211978750865,49.094944462140624
2000-08-28,33.467765812477566,30.120989231229807,129.67324466287465,49.24397924370889
2000-08-29,33.462100709044115,30.115890638139707,130.2643695382407,49.39301402527717
2000-08-30,33.45643560561067,30.110792045049603,130.8554944136067,49.54204880684544
2000-08-31,33.45077050217722,30.1056934519595,131.4466192889727,49.6910835884137
2000-09-01,33.44510539874378,30.1005948588694,132.0377441643387,49.84011836998197
2000-09-02,33.52415021395855,30.17173519256269,130.0020945114442,49.78516986564256
2000-09-03,33.603195029173314,30.24287552625598,127.96644485854968,49.73022136130315
2000-09-04,33.682239844388086,30.314015859949272,125.93079520565516,49.67527285696374
2000-09-05,33.76128465960285,30.385156193642565,123.89514555276064,49.62032435262432
2000-09-06,33.84032947481762,30.45629652733586,121.85949589986616,49.56537584828491
2000-09-07,33.91937429003239,30.527436861029148,119.82384624697164,49.5104273439455
2000-09-08,33.99841910524716,30.59857719472244,117.78819659407712,49.45547883960609
2000-09-09,34.13521640560288,30.721694765042585,114.10002863469708,49.25646721226702
2000-09-10,34.272013705958585,30.84481233536273,110.41186067531702,49.05745558492794
2000-09-11,34.4088110063143,30.96792990568288,106.72369271593696,48.85844395758888
2000-09-12,34.54560830667002,31.09104747600302,103.03552475655692,48.6594323302498
2000-09-13,34.682405607025736,31.214165046323163,99.34735679717686,48.46042070291073
2000-09-14,34.819202907381445,31.33728261664331,95.6591888377968,48.261409075571656
2000-09-15,34.95600020773716,31.46040018696345,91.97102087841677,48.06239744823259
2000-09-16,35.10076492964531,31.590688436680782,88.23740057352089,47.8331928498198
2000-09-17,35.245529651553454,31.72097668639812,84.50378026862504,47.60398825140702
2000-09-18,35.3902943734616,31.85126493611545,80.77015996372917,47.37478365299423
2000-09-19,35.53505909536975,31.98155318583278,77.03653965883332,47.14557905458145
2000-09-20,35.6798238172779,32.11184143555011,73.30291935393745,46.91637445616866
2000-09-21,35.824588539186045,32.24212968526744,69.5692990490416,46.68716985775588
2000-09-22,35.96935326109419,32.372417934984774,65.83567874414574,46.45796525934309
2000-09-23,36.0722672973754,32.46504056763786,63.664588063331976,46.31251593580097
2000-09-24,36.1751813336566,32.557663200290946,61.49349738251822,46.16706661225884
2000-09-25,36.27809536993781,32.65028583294403,59.32240670170446,46.02161728871671
2000-09-26,36.381009406219015,32.74290846559711,57.151316020890704,45.87616796517459
2000-09-27,36.48392344250022,32.83553109825019,54.98022534007694,45.730718641632464
2000-09-28,36.58683747878143,32.92815373090328,52.80913465926318,45.58526931809033
2000-09-29,36.68975151506263,33.020776363556365,50.638043978449424,45.43981999454821
2000-09-30,36.70310242113447,33.032792179021015,51.56704547344017,45.48752394181791
2000-10-01,36.7164533272063,33.044807994485666,52.4960469684309,45.5352278890876
2000-10-02,36.72980423327814,33.05682380995032,53.425048463421646,45.58293183635729
2000-10-03,36.743155139349966,33.068839625414974,54.35404995841238,45.63063578362698
2000-10-04,36.7565060454218,33.080855440879624,55.283051453403125,45.678339730896674
2000-10-05,36.76985695149364,33.092871256344274,56.21205294839386,45.72604367816636
